city,year,make,model,trim,odometer,fuel,trans,rto,price,segment,seller type,locality,pincode,age
Bangalore,2021.0,Maruti Suzuki,Xl6,ALPHA,34909.0,Petrol,Manual,KA-03,1046000.0,Mass Market,S4,marathahalli,560037.0,5.0
Bangalore,2018.0,Maruti Suzuki,Swift,Vxi Amt,67099.0,Petrol,Automatic,KA-01,546000.0,Mass Market,S4,marathahalli,560037.0,8.0
Bangalore,2015.0,Maruti Suzuki,Swift,VXI,50085.0,Petrol,Manual,KA-05,495000.0,Mass Market,S4,marathahalli,560037.0,11.0
Bangalore,2010.0,Maruti Suzuki,Eeco,5-str,79766.0,Petrol,Manual,KA-04,235000.0,Mass Market,S4,yeshwantpura,560022.0,16.0
Bangalore,2011.0,Maruti Suzuki,Alto K10,LXI,150000.0,Petrol,Manual,KL-11,200000.0,Mass Market,S4,marathahalli,560037.0,15.0
Bangalore,2019.0,Maruti Suzuki,Wagon R,Zxi Ags,41533.0,Petrol,Automatic,KA-03,455000.0,Mass Market,S4,17th cross road,560076.0,7.0
Bangalore,2015.0,Maruti Suzuki,Ertiga,Zdi,81129.0,Diesel,Manual,KA-53,666000.0,Mass Market,S4,marathahalli,560037.0,11.0
Bangalore,2013.0,Maruti Suzuki,Dzire,Zxi,81953.0,Petrol,Manual,KA-35,380000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,13.0
Bangalore,2020.0,Maruti Suzuki,Baleno,ALPHA,59015.0,Petrol,Manual,KA-02,656000.0,Mass Market,S4,marathahalli,560037.0,6.0
Bangalore,2019.0,Maruti Suzuki,Ertiga,Zxi+,85847.0,Petrol,Manual,KA-64,950000.0,Mass Market,S4,yeshwantpura,560022.0,7.0
Bangalore,2017.0,Maruti Suzuki,Swift,VXI,56591.0,Petrol,Manual,KA-04,510000.0,Mass Market,S4,singasandra,560068.0,9.0
Bangalore,2021.0,Maruti Suzuki,Alto 800,VXI,37487.0,Petrol,Manual,KA-52,396000.0,Mass Market,S4,marathahalli,560037.0,5.0
Bangalore,2023.0,Maruti Suzuki,Brezza,LXI CNG,73354.0,Petrol,Manual,KA-02,900000.0,Mass Market,S4,yeshwantpura,560022.0,3.0
Bangalore,2018.0,Maruti Suzuki,Dzire,Vxi Amt,91213.0,Petrol,Automatic,KA-03,535000.0,Mass Market,S4,old madras road,560016.0,8.0
Bangalore,2007.0,Maruti Suzuki,Swift,LXI,101022.0,Petrol,Manual,KA-05,130000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,19.0
Bangalore,2018.0,Maruti Suzuki,Baleno,ZETA,97584.0,Petrol,Manual,KA-01,540000.0,Mass Market,S4,singasandra,560068.0,8.0
Bangalore,2018.0,Maruti Suzuki,Swift,Zxi,119696.0,Petrol,Manual,KA-02,540000.0,Mass Market,S4,yeshwantpura,560022.0,8.0
Bangalore,2020.0,Maruti Suzuki,Dzire,VXI,40154.0,Petrol,Manual,KA-03,626000.0,Mass Market,S4,marathahalli,560037.0,6.0
Bangalore,2002.0,Maruti Suzuki,Maruti 800,STD,85125.0,Petrol,Manual,KA-06,120000.0,Mass Market,S4,yeshwantpura,560022.0,24.0
Bangalore,2018.0,Maruti Suzuki,Alto 800,VXI,60598.0,Petrol,Manual,KA-06,330000.0,Mass Market,S4,yeshwantpura,560022.0,8.0
Bangalore,2014.0,Maruti Suzuki,Swift,VDI,190630.0,Diesel,Manual,KA-43,255000.0,Mass Market,S4,west of chord road,560010.0,12.0
Bangalore,2013.0,Maruti Suzuki,Dzire,VXI,125252.0,Petrol,Manual,RJ-19,295000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,13.0
Bangalore,2017.0,Maruti Suzuki,Wagon R,Vxi Amt,30184.0,Petrol,Automatic,KA-03,360000.0,Mass Market,S4,singasandra,560068.0,9.0
Bangalore,2020.0,Maruti Suzuki,Brezza,Zxi+,135528.0,Petrol,Manual,KA-40,745000.0,Mass Market,S4,krishnan road tv,560065.0,6.0
Bangalore,2006.0,Maruti Suzuki,Alto,STD,97456.0,Petrol,Manual,KA-05,150000.0,Mass Market,S4,17th cross road,560076.0,20.0
Bangalore,2023.0,Maruti Suzuki,Ertiga,Vxi 6at,22278.0,Petrol,Automatic,KA-53,1076000.0,Mass Market,S4,marathahalli,560037.0,3.0
Bangalore,2016.0,Maruti Suzuki,Dzire,VXI,64405.0,Petrol,Manual,KA-53,466000.0,Mass Market,S4,marathahalli,560037.0,10.0
Bangalore,2023.0,Maruti Suzuki,Swift,Zxi,32803.0,Petrol,Manual,KA-05,685000.0,Mass Market,S4,old madras road,560016.0,3.0
Bangalore,2021.0,Maruti Suzuki,Wagon R,LXI CNG,67872.0,Petrol,Manual,KA-02,485000.0,Mass Market,S4,dasarahalli tv,560057.0,5.0
Bangalore,2011.0,Maruti Suzuki,Swift,VDI,111713.0,Diesel,Manual,KA-02,300000.0,Mass Market,S4,yeshwantpura,560022.0,15.0
Bangalore,2012.0,Maruti Suzuki,Ritz,VDI,100439.0,Diesel,Manual,KA-36,315000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,14.0
Bangalore,2018.0,Maruti Suzuki,Ertiga,VDI,73907.0,Diesel,Manual,KA-05,790000.0,Mass Market,S4,tv,560077.0,8.0
Bangalore,2023.0,Maruti Suzuki,Baleno,ALPHA,36196.0,Petrol,Manual,KA-04,815000.0,Mass Market,S4,nagasandra,560073.0,3.0
Bangalore,2021.0,Maruti Suzuki,Swift,VXI,162995.0,Petrol,Manual,KA-51,490000.0,Mass Market,S4,yeshwantpura,560022.0,5.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,VXI,16342.0,Petrol,Manual,KA-03,325000.0,Mass Market,S4,kundalahalli,560037.0,10.0
Bangalore,2006.0,Maruti Suzuki,Swift,VXI,27870.0,Petrol,Manual,KA-01,225000.0,Mass Market,S4,17th cross road,560076.0,20.0
Bangalore,2014.0,Maruti Suzuki,Wagon R,VXI,88437.0,Petrol,Manual,KA-04,300000.0,Mass Market,S4,domlur tv,560071.0,12.0
Bangalore,2018.0,Maruti Suzuki,Celerio,VXI,85628.0,Petrol,Manual,KL-37,300000.0,Mass Market,S4,marathahalli,560037.0,8.0
Bangalore,2018.0,Maruti Suzuki,Swift,VXI,62864.0,Petrol,Manual,KA-02,565000.0,Mass Market,S4,17th cross road,560076.0,8.0
Bangalore,2016.0,Maruti Suzuki,Wagon R,VXI,38049.0,Petrol,Manual,KA-05,380000.0,Mass Market,S4,dasarahalli tv,560057.0,10.0
Bangalore,2015.0,Maruti Suzuki,Wagon R,VXI,62865.0,Petrol,Manual,KA-05,295000.0,Mass Market,S4,bannerghatta road,560076.0,11.0
Bangalore,2022.0,Maruti Suzuki,Ignis,ZETA,47227.0,Petrol,Manual,KA-50,571000.0,Mass Market,S4,marathahalli,560037.0,4.0
Bangalore,2018.0,Maruti Suzuki,Dzire,VXI,81640.0,Petrol,Manual,TS-07,375000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,8.0
Bangalore,2021.0,Maruti Suzuki,Brezza,VXI,48337.0,Petrol,Manual,KA-41,820000.0,Mass Market,S4,magadi road tv,560091.0,5.0
Bangalore,2015.0,Maruti Suzuki,Dzire,VDI,70986.0,Diesel,Manual,KA-03,650000.0,Mass Market,S4,yeshwantpura,560022.0,11.0
Bangalore,2022.0,Maruti Suzuki,Swift,Zxi Ags,26311.0,Petrol,Automatic,KA-03,741000.0,Mass Market,S4,marathahalli,560037.0,4.0
Bangalore,2022.0,Maruti Suzuki,Alto K10,Vxi+,68715.0,Petrol,Manual,KA-16,400000.0,Mass Market,S4,domlur tv,560071.0,4.0
Bangalore,2018.0,Maruti Suzuki,Swift,VXI,79334.0,Petrol,Manual,KA-03,511000.0,Mass Market,S4,marathahalli,560037.0,8.0
Bangalore,2023.0,Maruti Suzuki,Grand Vitara,ALPHA,25795.0,Petrol,Manual,KA-04,1450000.0,Mass Market,S4,yeshwantpura,560022.0,3.0
Bangalore,2017.0,Maruti Suzuki,Baleno,DELTA,65989.0,Petrol,Manual,KA-53,485000.0,Mass Market,S4,channasandra village tv,560098.0,9.0
Bangalore,2023.0,Maruti Suzuki,Grand Vitara,Ie Strong Hybrid Alpha+ Cvt,46584.0,Petrol,Automatic,KA-04,1726000.0,Mass Market,S4,marathahalli,560037.0,3.0
Bangalore,2011.0,Maruti Suzuki,A Star,Automatic,87960.0,Petrol,Automatic,KA-03,215000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,15.0
Bangalore,2008.0,Maruti Suzuki,Dzire,VXI,100839.0,Petrol,Manual,KA-19,150000.0,Mass Market,S4,krishnan road tv,560065.0,18.0
Bangalore,2017.0,Maruti Suzuki,Dzire,Zxi,64047.0,Petrol,Manual,KA-04,520000.0,Mass Market,S4,nagasandra,560073.0,9.0
Bangalore,2019.0,Maruti Suzuki,Alto K10,VXI,23200.0,Petrol,Manual,KA-05,336000.0,Mass Market,S4,marathahalli,560037.0,7.0
Bangalore,2020.0,Maruti Suzuki,Eeco,5-str,36131.0,Petrol,Manual,KA-43,496000.0,Mass Market,S4,marathahalli,560037.0,6.0
Bangalore,2018.0,Maruti Suzuki,Ertiga,VDI,176668.0,Diesel,Manual,KA-50,500000.0,Mass Market,S4,marathahalli,560037.0,8.0
Bangalore,2011.0,Maruti Suzuki,Sx4,Zxi,141277.0,Petrol,Manual,KA-09,160000.0,Mass Market,S4,kundalahalli,560037.0,15.0
Bangalore,2008.0,Maruti Suzuki,Wagon R,VXI,70498.0,Petrol,Manual,KA-01,180000.0,Mass Market,S4,yeshwantpura,560022.0,18.0
Bangalore,2013.0,Maruti Suzuki,Swift,VXI,27663.0,Petrol,Manual,KA-01,385000.0,Mass Market,S4,17th cross road,560076.0,13.0
Bangalore,2011.0,Maruti Suzuki,A Star,Automatic,74761.0,Petrol,Automatic,KA-01,220000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,15.0
Bangalore,2011.0,Maruti Suzuki,Eeco,5-str,123290.0,Petrol,Manual,KA-51,250000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,15.0
Bangalore,2011.0,Maruti Suzuki,Alto,LXI,29733.0,Petrol,Manual,KA-41,200000.0,Mass Market,S4,sriranga nagar,560039.0,15.0
Bangalore,2021.0,Maruti Suzuki,Xl6,ZETA,91486.0,Petrol,Manual,KA-54,820000.0,Mass Market,S4,west of chord road,560010.0,5.0
Bangalore,2023.0,Maruti Suzuki,Dzire,Tour S,100368.0,Petrol,Manual,KA-67,525000.0,Mass Market,S4,singasandra,560068.0,3.0
Bangalore,2017.0,Maruti Suzuki,Baleno,ALPHA,69705.0,Petrol,Manual,KA-51,585000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,9.0
Bangalore,2019.0,Maruti Suzuki,Wagon R,Zxi Ags,37592.0,Petrol,Automatic,KA-03,500000.0,Mass Market,S4,nagasandra,560073.0,7.0
Bangalore,2012.0,Maruti Suzuki,Swift,Zdi,101289.0,Diesel,Manual,AP-26,320000.0,Mass Market,S4,old madras road,560016.0,14.0
Bangalore,2016.0,Maruti Suzuki,Swift,VXI,58698.0,Petrol,Manual,KA-41,500000.0,Mass Market,S4,marathahalli,560037.0,10.0
Bangalore,2017.0,Maruti Suzuki,Swift,VXI,56147.0,Petrol,Manual,KA-08,495000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,9.0
Bangalore,2018.0,Maruti Suzuki,Ertiga,Zdi,154047.0,Diesel,Manual,KA-50,700000.0,Mass Market,S4,marathahalli,560037.0,8.0
Bangalore,2014.0,Maruti Suzuki,Celerio,Vxi Amt,72646.0,Petrol,Automatic,KA-03,200000.0,Mass Market,S4,nagasandra,560073.0,12.0
Bangalore,2016.0,Maruti Suzuki,Swift,Zxi,83774.0,Petrol,Manual,KA-02,525000.0,Mass Market,S4,nagasandra,560073.0,10.0
Bangalore,2014.0,Maruti Suzuki,Celerio,Vxi Amt,53123.0,Petrol,Automatic,KA-02,330000.0,Mass Market,S4,nagasandra,560073.0,12.0
Bangalore,2012.0,Maruti Suzuki,Ritz,VXI,62794.0,Petrol,Manual,KA-04,285000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,14.0
Bangalore,2021.0,Maruti Suzuki,S-Presso,Vxi+,38227.0,Petrol,Manual,KA-43,411000.0,Mass Market,S4,marathahalli,560037.0,5.0
Bangalore,2015.0,Maruti Suzuki,Alto K10,VXI,43622.0,Petrol,Manual,KA-04,325000.0,Mass Market,S4,yeshwantpura,560022.0,11.0
Bangalore,2023.0,Maruti Suzuki,Eeco,5-str,64750.0,Petrol,Manual,KA-41,516000.0,Mass Market,S4,marathahalli,560037.0,3.0
Bangalore,2018.0,Maruti Suzuki,Swift,VDI,66520.0,Petrol,Manual,KA-20,600000.0,Mass Market,S4,marathahalli,560037.0,8.0
Bangalore,2018.0,Maruti Suzuki,Swift,Zxi,128869.0,Petrol,Manual,KA-05,510000.0,Mass Market,S4,sriranga nagar,560039.0,8.0
Bangalore,2019.0,Maruti Suzuki,Swift,Zxi,88031.0,Petrol,Manual,KA-05,565000.0,Mass Market,S4,sriranga nagar,560039.0,7.0
Bangalore,2016.0,Maruti Suzuki,Ertiga,Vxi At,68582.0,Petrol,Automatic,KA-01,670000.0,Mass Market,S4,west of chord road,560010.0,10.0
Bangalore,2019.0,Maruti Suzuki,Ertiga,VXI,78847.0,Petrol,Manual,KA-53,725000.0,Mass Market,S4,marathahalli,560037.0,7.0
Bangalore,2025.0,Maruti Suzuki,Dzire,VXI,8012.0,Petrol,Automatic,KA-04,820000.0,Mass Market,S4,gorguntepalya tv,560022.0,1.0
Bangalore,2006.0,Maruti Suzuki,Alto,LXI,234628.0,Petrol,Manual,KA-03,150000.0,Mass Market,S4,sriranga nagar,560039.0,20.0
Bangalore,2018.0,Maruti Suzuki,Alto K10,VXI,39445.0,Petrol,Manual,KA-51,300000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,8.0
Bangalore,2015.0,Maruti Suzuki,Celerio,Vxi Amt,93220.0,Petrol,Automatic,KA-03,300000.0,Mass Market,S4,kundalahalli,560037.0,11.0
Bangalore,2014.0,Maruti Suzuki,Eeco,5-str,79690.0,Petrol,Manual,KA-19,325000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,12.0
Bangalore,2017.0,Maruti Suzuki,Wagon R,VXI,22523.0,Petrol,Manual,KA-05,370000.0,Mass Market,S4,kundalahalli,560037.0,9.0
Bangalore,2017.0,Maruti Suzuki,Dzire,VXI,61370.0,Petrol,Manual,KA-05,525000.0,Mass Market,S4,marathahalli,560037.0,9.0
Bangalore,2025.0,Maruti Suzuki,Brezza,LXI,11308.0,Petrol,Manual,KA-05,820000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,1.0
Bangalore,2024.0,Maruti Suzuki,Ignis,Alpha Ags,5349.0,Petrol,Automatic,KA-04,650000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,2.0
Bangalore,2018.0,Maruti Suzuki,S-Cross,ZETA,216385.0,Diesel,Manual,KA-02,540000.0,Mass Market,S4,west of chord road,560010.0,8.0
Bangalore,2018.0,Maruti Suzuki,Omni,STD,55899.0,Petrol,Manual,KA-13,315000.0,Mass Market,S4,krishnan road tv,560065.0,8.0
Bangalore,2017.0,Maruti Suzuki,Baleno,ALPHA,76990.0,Petrol,Manual,KA-04,500000.0,Mass Market,S4,west of chord road,560010.0,9.0
Bangalore,2019.0,Maruti Suzuki,Alto 800,VXI,40071.0,Petrol,Manual,KA-50,375000.0,Mass Market,S4,krishnan road tv,560065.0,7.0
Bangalore,2017.0,Maruti Suzuki,Dzire,Zdi,125689.0,Diesel,Manual,KA-25,485000.0,Mass Market,S4,krishnan road tv,560065.0,9.0
Bangalore,2014.0,Maruti Suzuki,Ertiga,Zdi,99786.0,Diesel,Manual,KA-01,485000.0,Mass Market,S4,krishnan road tv,560065.0,12.0
Bangalore,2015.0,Maruti Suzuki,Swift,VDI,218907.0,Diesel,Manual,KA-42,400000.0,Mass Market,S4,magadi road tv,560091.0,11.0
Bangalore,2015.0,Maruti Suzuki,Alto 800,VXI,34403.0,Petrol,Manual,KA-53,240000.0,Mass Market,S4,nagasandra,560073.0,11.0
Bangalore,2021.0,Maruti Suzuki,Wagon R,LXI CNG,97858.0,Petrol,Manual,KA-05,435000.0,Mass Market,S4,sriranga nagar,560039.0,5.0
Bangalore,2016.0,Maruti Suzuki,Ertiga,VXI,19183.0,Petrol,Manual,KA-04,790000.0,Mass Market,S4,gorguntepalya tv,560022.0,10.0
Bangalore,2017.0,Maruti Suzuki,Celerio,VXI,55705.0,Petrol,Manual,KA-05,365000.0,Mass Market,S4,bannerghatta road,560076.0,9.0
Bangalore,2016.0,Maruti Suzuki,Dzire,Zdi,85392.0,Diesel,Manual,KA-50,550000.0,Mass Market,S4,gorguntepalya tv,560022.0,10.0
Bangalore,2019.0,Maruti Suzuki,Wagon R,VXI,39270.0,Petrol,Manual,KA-02,550000.0,Mass Market,S4,gorguntepalya tv,560022.0,7.0
Bangalore,2020.0,Maruti Suzuki,Ignis,ALPHA,34312.0,Petrol,Manual,KA-04,475000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,6.0
Bangalore,2014.0,Maruti Suzuki,Celerio,Vxi Amt,47040.0,Petrol,Automatic,KA-05,335000.0,Mass Market,S4,kundalahalli,560037.0,12.0
Bangalore,2016.0,Maruti Suzuki,Wagon R,VXI,33884.0,Petrol,Automatic,KA-41,350030.0,Mass Market,S4,sriranga nagar,560039.0,10.0
Bangalore,2007.0,Maruti Suzuki,Zen,VXI,109182.0,Petrol,Manual,KA-03,130000.0,Mass Market,S4,tv,560077.0,19.0
Bangalore,2021.0,Maruti Suzuki,Brezza,Zxi,54191.0,Petrol,Manual,KA-59,795000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,5.0
Bangalore,2019.0,Maruti Suzuki,Eeco,5-str,14325.0,Petrol,Manual,KA-53,450000.0,Mass Market,S4,old madras road,560016.0,7.0
Bangalore,2007.0,Maruti Suzuki,Swift,Ldi,154101.0,Diesel,Manual,KA-05,215000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,19.0
Bangalore,2022.0,Maruti Suzuki,S-Presso,Vxi+,53610.0,Petrol,Manual,KA-01,390000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,4.0
Bangalore,2018.0,Maruti Suzuki,Alto K10,Vxi Amt,2105.0,Petrol,Automatic,KA-51,285000.0,Mass Market,S4,kundalahalli,560037.0,8.0
Bangalore,2015.0,Maruti Suzuki,Ertiga,VXI,75596.0,Petrol,Manual,KA-51,580000.0,Mass Market,S4,bannerghatta road,560076.0,11.0
Bangalore,2015.0,Maruti Suzuki,Swift,VXI,102082.0,Petrol,Manual,KA-02,420000.0,Mass Market,S4,sriranga nagar,560039.0,11.0
Bangalore,2011.0,Maruti Suzuki,Alto K10,VXI,112192.0,Petrol,Manual,KA-03,196000.0,Mass Market,S4,marathahalli,560037.0,15.0
Bangalore,2012.0,Maruti Suzuki,Ertiga,VXI,122553.0,Petrol,Manual,AP-28,270000.0,Mass Market,S4,bannerghatta road,560076.0,14.0
Bangalore,2012.0,Maruti Suzuki,Ritz,VDI,256969.0,Diesel,Manual,KA-02,235000.0,Mass Market,S4,domlur tv,560071.0,14.0
Bangalore,2005.0,Maruti Suzuki,Wagon R,LXI,104119.0,Petrol,Manual,KA-41,150000.0,Mass Market,S4,gorguntepalya tv,560022.0,21.0
Bangalore,2014.0,Maruti Suzuki,Swift,VXI,41191.0,Petrol,Manual,KA-03,400000.0,Mass Market,S4,marathahalli,560037.0,12.0
Bangalore,2017.0,Maruti Suzuki,Wagon R,Vxi Amt,88985.0,Petrol,Automatic,KA-25,290000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,9.0
Bangalore,2022.0,Maruti Suzuki,Baleno,ALPHA,40758.0,Petrol,Manual,KA-03,760000.0,Mass Market,S4,singasandra,560068.0,4.0
Bangalore,2021.0,Maruti Suzuki,Xl6,ZETA,65007.0,Petrol,Manual,KA-06,875000.0,Mass Market,S4,magadi road tv,560091.0,5.0
Bangalore,2017.0,Maruti Suzuki,Celerio,Vxi Amt,37484.0,Petrol,Automatic,KA-05,410000.0,Mass Market,S4,magadi road tv,560091.0,9.0
Bangalore,2022.0,Maruti Suzuki,Ertiga,Zxi,7738.0,Petrol,Manual,KA-05,990000.0,Mass Market,S4,magadi road tv,560091.0,4.0
Bangalore,2022.0,Maruti Suzuki,Celerio,Zxi,24086.0,Petrol,Manual,KA-51,515000.0,Mass Market,S4,singasandra,560068.0,4.0
Bangalore,2008.0,Maruti Suzuki,Wagon R,LXI,78154.0,Petrol,Manual,KA-02,165000.0,Mass Market,S4,channasandra village tv,560098.0,18.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,Vxi Amt,85070.0,Petrol,Automatic,KA-05,185000.0,Mass Market,S4,marathahalli,560037.0,10.0
Bangalore,2024.0,Maruti Suzuki,Swift,Zxi+,25410.0,Petrol,Manual,KA-50,790000.0,Mass Market,S4,17th cross road,560076.0,2.0
Bangalore,2021.0,Maruti Suzuki,S-Presso,Vxi+ Ags,38385.0,Petrol,Automatic,KA-05,390000.0,Mass Market,S4,sriranga nagar,560039.0,5.0
Bangalore,2022.0,Maruti Suzuki,Brezza,Zxi,35623.0,Petrol,Manual,KA-04,950000.0,Mass Market,S4,singasandra,560068.0,4.0
Bangalore,2018.0,Maruti Suzuki,Celerio,Zxi,90676.0,Petrol,Manual,KA-05,400000.0,Mass Market,S4,jp nagar,560078.0,8.0
Bangalore,2013.0,Maruti Suzuki,Ertiga,Zdi,253074.0,Diesel,Manual,KA-05,500000.0,Mass Market,S4,sriranga nagar,560039.0,13.0
Bangalore,2023.0,Maruti Suzuki,Grand Vitara,Ie Strong Hybrid Alpha+ Cvt,35695.0,Electric,Automatic,KA-01,1750000.0,Mass Market,S4,west of chord road,560010.0,3.0
Bangalore,2019.0,Maruti Suzuki,Wagon R,Zxi Ags,37482.0,Petrol,Automatic,KA-05,465000.0,Mass Market,S4,17th cross road,560076.0,7.0
Bangalore,2019.0,Maruti Suzuki,Ertiga,Zdi+,111155.0,Diesel,Manual,KA-04,770000.0,Mass Market,S4,gorguntepalya tv,560022.0,7.0
Bangalore,2016.0,Maruti Suzuki,Ciaz,Zdi,206936.0,Diesel,Manual,KA-02,370000.0,Mass Market,S4,gorguntepalya tv,560022.0,10.0
Bangalore,2019.0,Maruti Suzuki,Swift,VXI,24770.0,Petrol,Manual,KA-03,611000.0,Mass Market,S4,marathahalli,560037.0,7.0
Bangalore,2016.0,Maruti Suzuki,Celerio,VXI,45556.0,Petrol,Manual,KA-04,365000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,10.0
Bangalore,2018.0,Maruti Suzuki,Eeco,5-str,33925.0,Petrol,Manual,KA-04,475000.0,Mass Market,S4,bannerghatta road,560076.0,8.0
Bangalore,2017.0,Maruti Suzuki,Celerio,Vxi Amt,102249.0,Petrol,Automatic,KA-04,335000.0,Mass Market,S4,nagasandra,560073.0,9.0
Bangalore,2014.0,Maruti Suzuki,Ritz,VDI,73668.0,Diesel,Manual,KA-01,395000.0,Mass Market,S4,muthasandra hosur main road tv,560099.0,12.0
Bangalore,2013.0,Maruti Suzuki,Wagon R,VXI,117832.0,Petrol,Manual,KA-02,215000.0,Mass Market,S4,bannerghatta road,560076.0,13.0
Bangalore,2015.0,Maruti Suzuki,Celerio,Zxi,44012.0,Petrol,Manual,KA-53,425000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,11.0
Bangalore,2013.0,Maruti Suzuki,Alto 800,LXI,30485.0,Petrol,Manual,KA-03,300000.0,Mass Market,S4,gorguntepalya tv,560022.0,13.0
Bangalore,2012.0,Maruti Suzuki,Alto K10,VXI,44240.0,Petrol,Manual,KA-05,260000.0,Mass Market,S4,gorguntepalya tv,560022.0,14.0
Bangalore,2014.0,Maruti Suzuki,Wagon R,VXI,62696.0,Petrol,Manual,KA-34,270000.0,Mass Market,S4,singasandra,560068.0,12.0
Bangalore,2024.0,Maruti Suzuki,Dzire,VXI,26684.0,Petrol,Manual,KA-13,765000.0,Mass Market,S4,domlur tv,560071.0,2.0
Bangalore,2019.0,Maruti Suzuki,Wagon R,VXI,49014.0,Petrol,Manual,KA-42,460000.0,Mass Market,S4,channasandra village tv,560098.0,7.0
Bangalore,2025.0,Maruti Suzuki,Swift,VXI,17540.0,Petrol,Manual,KA-05,700000.0,Mass Market,S4,domlur tv,560071.0,1.0
Bangalore,2020.0,Maruti Suzuki,Swift,VXI,60588.0,Petrol,Manual,KA-05,580000.0,Mass Market,S4,kundalahalli,560037.0,6.0
Bangalore,2021.0,Maruti Suzuki,Alto 800,VXI,51099.0,Petrol,Manual,KA-03,350000.0,Mass Market,S4,domlur tv,560071.0,5.0
Bangalore,2013.0,Maruti Suzuki,Swift,VDI,161214.0,Diesel,Manual,KA-02,395000.0,Mass Market,S4,nagasandra,560073.0,13.0
Bangalore,2007.0,Maruti Suzuki,Alto,LXI,188781.0,Petrol,Manual,KA-02,130000.0,Mass Market,S4,gorguntepalya tv,560022.0,19.0
Bangalore,2016.0,Maruti Suzuki,Ertiga,Zdi,111920.0,Diesel,Manual,KA-53,550000.0,Mass Market,S4,nagasandra,560073.0,10.0
Bangalore,2023.0,Maruti Suzuki,Swift,Zxi,42395.0,Petrol,Manual,KA-42,705000.0,Mass Market,S4,channasandra village tv,560098.0,3.0
Bangalore,2017.0,Maruti Suzuki,Dzire,VDI,80423.0,Diesel,Manual,KA-02,650000.0,Mass Market,S4,gorguntepalya tv,560022.0,9.0
Bangalore,2017.0,Maruti Suzuki,Celerio,Zxi Amt,65535.0,Petrol,Automatic,KA-05,425000.0,Mass Market,S4,rishabhavathi nagar tv,560079.0,9.0
Bangalore,2014.0,Maruti Suzuki,Ritz,Zxi,83473.0,Petrol,Manual,KA-53,385000.0,Mass Market,S4,krishnan road tv,560065.0,12.0
Bangalore,2012.0,Maruti Suzuki,Dzire,VDI,199762.0,Diesel,Manual,KA-01,285000.0,Mass Market,S4,krishnan road tv,560065.0,14.0
Bangalore,2017.0,Maruti Suzuki,Dzire,Tour S,157491.0,Diesel,Manual,KA-03,385000.0,Mass Market,S4,krishnan road tv,560065.0,9.0
Bangalore,2023.0,Maruti Suzuki,Swift,Vxi Ags,133299.0,Petrol,Automatic,KA-41,510000.0,Mass Market,S4,magadi road tv,560091.0,3.0
Bangalore,2012.0,Maruti Suzuki,Swift,VDI,156600.0,Diesel,Manual,KA-03,325000.0,Mass Market,S4,marathahalli,560037.0,14.0
Bangalore,2024.0,Maruti Suzuki,Alto K10,Vxi+ Ags,15799.0,Petrol,Automatic,KA-03,325000.0,Mass Market,S4,marathahalli,560037.0,2.0
Bangalore,2015.0,Maruti Suzuki,Swift,VXI,82249.0,Petrol,Manual,KA-50,515000.0,Mass Market,S4,krishnan road tv,560065.0,11.0
Bangalore,2021.0,Maruti Suzuki,Eeco,Std 5-str,108761.0,Petrol,Manual,KA-51,375000.0,Mass Market,S4,gorguntepalya tv,560022.0,5.0
Bangalore,2023.0,Maruti Suzuki,Swift,VXI,51581.0,Petrol,Manual,KA-02,656000.0,Mass Market,S4,marathahalli,560037.0,3.0
Bangalore,2023.0,Maruti Suzuki,Baleno,Alpha Ags,66588.0,Petrol,Automatic,KA-51,736000.0,Mass Market,S4,marathahalli,560037.0,3.0
Bangalore,2023.0,Maruti Suzuki,Grand Vitara,Ie Strong Hybrid Zeta+ Cvt,35879.0,Petrol,Automatic,KA-05,1685000.0,Mass Market,S4,sriranga nagar,560039.0,3.0
Bangalore,2025.0,Maruti Suzuki,Wagon R,Zxi+,7246.0,Petrol,Automatic,KA-41,750000.0,Mass Market,S4,sriranga nagar,560039.0,1.0
